id,date,account_name,description,amount,before_category,after_category,before_category_source,after_category_source,before_tags,after_tags,before_merchant,after_merchant,before_income_override,after_income_override,before_exclude,after_exclude,change_type,winning_rule_id,winning_rule_name,winning_rule_tier
b8ba0020-7465-4a2f-8fce-8a798ec70523,2021-12-15,BMO CAD Credit Card,Amazon.ca*0 H 4 ER 5 Y 53 AMAZON.CA ON,-31.49,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
191a740f-e3a8-4361-93d5-4dd87aae0e90,2021-12-16,BMO CAD Credit Card,COSTCOWHOLESALEW 540 NEPEAN ON,-243.61,Costco,Costco,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1884,,generated_curated
e9259173-c0fd-44dc-855e-cc6d62760587,2021-12-16,BMO CAD Credit Card,COSTCOWHOLESALEW 540 NEPEAN ON,-45.2,Costco,Costco,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1884,,generated_curated
2368e0ff-6a95-47b7-81bb-367a0c5dec40,2021-12-17,BMO CAD Credit Card,AMZ*Amazon.ca AMAZON.CA ON,31.49,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
64553aee-a4fe-4d53-aed1-4885a4b712a5,2021-12-19,BMO CAD Credit Card,AMZNMktp CA*7 L 8 LS 0 E 93 WWW.AMAZON.CAON,-24.85,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
2499b10b-48fb-4fec-b5ac-87a85250abeb,2021-12-19,BMO CAD Credit Card,DOLLARAMA#1250 NEPEAN ON,-6.78,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1770,,generated_curated
f3dbf04f-9d61-4171-8d6f-603051881d5c,2021-12-20,BMO CAD Credit Card,PAYMENTRECEIVED-THANKYOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
ad228a35-a7bc-4412-b091-ec928e75dd8d,2021-12-21,BMO CAD Credit Card,ROGERS*597028075 888-764-3771 ON,-167.43,Utilities & Taxes,Utilities & Taxes,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1677,,generated_curated
5173a969-dd88-4307-bc78-949327bb65f3,2021-12-22,BMO CAD Credit Card,FARMBOY#90 OTTAWA ON,-11.64,Groceries & Pharmacy,Groceries & Pharmacy,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1791,,generated_curated
33438098-0af2-4611-8d9f-f91bb2d156e9,2021-12-23,BMO CAD Credit Card,COSTCOWHOLESALEW 540 NEPEAN ON,-122.58,Costco,Costco,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1884,,generated_curated
a3bba3eb-1ed4-429c-a5ba-92af31169859,2021-12-24,BMO CAD Credit Card,BMOCCBALINS,-8.44,Insurance & Benefits,Insurance & Benefits,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1882,,generated_curated
f8829b03-e635-4983-abc2-c2eb152aceba,2021-12-24,BMO CAD Credit Card,BMOCCBALINSTAX,-0.68,Insurance & Benefits,Insurance & Benefits,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1883,,generated_curated
d9f6cb8e-9710-4a51-acdf-d400e0fea972,2021-12-29,BMO CAD Credit Card,PAYMENTRECEIVED-THANKYOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
aba7e07d-c231-486e-8c91-da7e840e7456,2021-12-29,BMO CAD Credit Card,TIMHORTONS#2434 NEPEAN ON,-6.12,Dining,Dining,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1707,,generated_curated
6ebe7718-1cd0-4957-90df-151dfa8d6072,2021-12-29,BMO CAD Credit Card,AL-NOORBAKERY OTTAWA ON,-27.25,Dining,Dining,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1905,,generated_curated
76de7a8a-beea-4562-9ae0-79eaa784bfb6,2021-12-31,BMO CAD Credit Card,EDUCARAINC 613-7021116 ON,-1431,Child Care,Child Care,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1774,,generated_curated
7d550325-c111-48b5-b43b-8740b188ef06,2022-01-03,BMO CAD Credit Card,MAGICOFLIGHTS NEPEAN ON,-29.86,Travel,Travel,import_default,rule_manual,[],[],,,0,0,0,0,source_only,2109,,generated_curated
bdc715b3-1732-41a0-a390-7b2f6de00b52,2022-01-03,BMO CAD Credit Card,COSTCOWHOLESALEW 1263 NEPEAN ON,-242.53,Costco,Costco,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1841,,generated_curated
b6dea61d-afed-43fa-8f5a-9b81662ae70d,2022-01-03,BMO CAD Credit Card,TIMHORTONS#3072 OTTAWA ON,-12.51,Dining,Dining,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1707,,generated_curated
2851dc56-65b9-4714-9cea-6a0a0b0d871c,2022-01-03,BMO CAD Credit Card,COSTCOWHOLESALEW 1263 NEPEAN ON,-6.54,Costco,Costco,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1841,,generated_curated
30dfe6fc-e19a-4134-80ac-6ad65173d455,2022-01-04,BMO CAD Credit Card,ABELLPESTCONTROLINC 888-9494949 ON,-141.25,Utilities & Taxes,Home Maintenance/upgrade,import_default,rule_manual,[],[],,,0,0,0,0,material,1734,,generated_curated
13c6c3ba-929c-4282-b487-2e56e3e6877a,2022-01-04,BMO CAD Credit Card,PAYMENTRECEIVED-THANKYOU,45,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
97bb614c-cb27-4351-adcb-5c54a59b0686,2022-01-04,BMO CAD Credit Card,PAYMENTRECEIVED-THANKYOU,1500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
0718d92a-eace-4c1d-91e4-2ef3b9e57e69,2022-01-04,BMO CAD Credit Card,PAYMENTRECEIVED-THANKYOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
de4cf2d5-bae5-4144-855f-83c2eb7c3924,2022-01-04,BMO CAD Credit Card,TIMHORTONS#2434 NEPEAN ON,-6.93,Dining,Dining,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1707,,generated_curated
f79afd2e-254c-4ceb-935f-942770cf9d30,2022-01-06,BMO CAD Credit Card,APPLE.COM/BILL 866-712-7753 ON,-1.46,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1763,,generated_curated
cb2c19bb-43ba-45c8-b0de-c792bc51892d,2022-01-07,BMO CAD Credit Card,IKEAOTTAWA OTTAWA ON,-28.24,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1872,,generated_curated
7e65a2d0-1763-4044-b8ae-481e2b8bc8ec,2022-01-08,BMO CAD Credit Card,THEBAKER NEPEAN ON,-4.8,Dining,Dining,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1876,,generated_curated
637c7cce-0d96-4207-85c1-1e75ae5f8a1f,2022-01-10,BMO CAD Credit Card,PAYMENTRECEIVED-THANKYOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
0bad3d69-0bb1-4eb1-9c79-de1e7a3cf02d,2022-01-10,BMO CAD Credit Card,BELLCANADA(OB) MONTREAL QC,-84.69,Utilities & Taxes,Utilities & Taxes,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1867,,generated_curated
07d0b8d9-1150-4c16-9769-714c9759bf2f,2022-01-11,BMO CAD Credit Card,COSTCOWHOLESALEW 1263 NEPEAN ON,-204.27,Costco,Costco,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1841,,generated_curated
3cd1abb4-889d-40a1-8e5c-2748ee670ad1,2022-01-13,BMO CAD Credit Card,ROGERS*240759298203 888-764-3771 ON,65.53,Utilities & Taxes,Utilities & Taxes,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1677,,generated_curated
8ef93f79-1f0c-4223-ac67-b73895d2f566,2022-01-13,BMO CAD Credit Card,SHOPPERSDRUGMART#13 NEPEAN ON,-21.22,Groceries & Pharmacy,Groceries & Pharmacy,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1857,,generated_curated
3c2a0930-5e7b-4da9-8acf-944ada9facec,2022-01-15,BMO CAD Credit Card,AMZNMktp CA*ME 65 H 7 HO 3 WWW.AMAZON.CAON,-70.05,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
62d746d9-d24a-4090-b414-db79ce360b4d,2022-01-16,BMO CAD Credit Card,AMZNMktp CA*HU 62 T 3 AE 3 WWW.AMAZON.CAON,-108.45,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
e80318ac-f79e-431f-8411-b1a57693e81b,2022-01-17,BMO CAD Credit Card,PAYMENTRECEIVED-THANKYOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
9c314811-74a0-468c-b255-6bf62c9a5ef1,2022-01-18,BMO CAD Credit Card,AMZNMktp CA*FU 6 WN 5893 WWW.AMAZON.CAON,-18.07,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
919f9c3d-4ccd-4bdc-a438-fa376b130fe6,2022-01-18,BMO CAD Credit Card,AL-NOORBAKERY OTTAWA ON,-7,Dining,Dining,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1905,,generated_curated
32741ce8-e43d-4102-b245-48db213c1b18,2022-01-19,BMO CAD Credit Card,COSTCOWHOLESALEW 1263 NEPEAN ON,-53.94,Costco,Costco,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1841,,generated_curated
569ef507-d692-4872-9ecc-cc9b68a8a2b1,2022-01-19,BMO CAD Credit Card,IKEAOTTAWA OTTAWA ON,-22.59,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1872,,generated_curated
185b4556-f0e1-4ec9-9672-b7ff2993885c,2022-01-19,BMO CAD Credit Card,IKEAOTTAWA OTTAWA ON,-2.63,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1872,,generated_curated
e26a8ecb-6453-42bf-8cdd-20ae1061889e,2022-01-20,BMO CAD Credit Card,TIMHORTONS#2434 613-823-3059 ON,-9.85,Dining,Dining,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1707,,generated_curated
13b2d6c1-ae2b-48c1-a367-47157b4fa4ef,2022-01-21,BMO CAD Credit Card,AMZNMktp CA*KI 8 FX 5 WT 3 WWW.AMAZON.CAON,-35,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
fc0dc9f0-1462-4459-9fa6-c750dbed3f26,2022-01-21,BMO CAD Credit Card,ROGERS*597028075 888-764-3771 ON,-167.43,Utilities & Taxes,Utilities & Taxes,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1677,,generated_curated
83dd6dd2-d3c3-4a65-a1e2-26418435232d,2022-01-22,BMO CAD Credit Card,AMZNMktp CA*AH 84 O 7 KN 3 WWW.AMAZON.CAON,-14.68,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
7afa1c32-65b6-433a-bc7c-6fe1e07cb2e7,2022-01-23,BMO CAD Credit Card,Amazon.ca*5 Q 8 IZ 91 W 3 AMAZON.CA ON,-39.54,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
79408ebc-b0b5-4529-81f1-c73822643b4c,2022-01-24,BMO CAD Credit Card,WAL-MART#3066 NEPEAN ON,-38.29,Groceries & Pharmacy,Groceries & Pharmacy,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1788,,generated_curated
32d14ba0-e88d-48d6-b9f0-deb9ea526e4f,2022-01-24,BMO CAD Credit Card,Shawarma Palace Woodro NEPEAN ON,-26.27,Dining,Dining,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1705,,generated_curated
2078c97f-1a4c-4d89-aa05-6912d737c458,2022-01-24,BMO CAD Credit Card,WINNERSHOMESENSE 37808 OTTAWA ON,-67.66,Travel,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,material,1889,,generated_curated
d99505e1-8143-4357-8acd-091689ed7b95,2022-01-24,BMO CAD Credit Card,Subway 24245 Nepean ON,-15,Dining,Dining,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1690,,generated_curated
590c11cc-0a76-46f3-b0d5-85bdcbe4e1b2,2022-01-24,BMO CAD Credit Card,AMZ*Ha Wa Tour Global WWW.AMAZON.CAON,18.07,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
f14fe8a1-b083-415c-96ea-c942b40605ec,2022-01-24,BMO CAD Credit Card,PAYMENTRECEIVED-THANKYOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
372a51b7-a9fa-4a01-bc44-c0898bcf004d,2022-01-25,BMO CAD Credit Card,BMOCCBALINS,-2.82,Insurance & Benefits,Insurance & Benefits,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1882,,generated_curated
da7e6862-7789-4861-859f-9302a65f30f3,2022-01-25,BMO CAD Credit Card,BMOCCBALINSTAX,-0.23,Insurance & Benefits,Insurance & Benefits,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1883,,generated_curated
740c9b93-0b10-49f9-82dd-930bb326f194,2022-01-25,BMO CAD Credit Card,PAYMENTRECEIVED-THANKYOU,1000,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
ea2389fe-139c-4150-981c-0085cc6bc10c,2022-01-27,BMO CAD Credit Card,TIMHORTONS#2434 NEPEAN ON,-7.85,Dining,Dining,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1707,,generated_curated
4398dba0-d047-41be-8718-c0758355daa7,2022-01-28,BMO CAD Credit Card,COSTCOWHOLESALEW 1263 NEPEAN ON,-216.56,Costco,Costco,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1841,,generated_curated
ba39d1ac-f73d-491e-ad1f-f284cd4af9a6,2022-01-28,BMO CAD Credit Card,COSTCOWHOLESALEW 1263 NEPEAN ON,28.24,Costco,Costco,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1841,,generated_curated
d9e7f345-ac79-407f-bccc-5469ee670a77,2022-01-29,BMO CAD Credit Card,AMZNMktp CA*2394 B 9703 WWW.AMAZON.CAON,-19.12,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
535f8075-c0b5-4100-b260-0a57aee70ed6,2022-01-30,BMO CAD Credit Card,AMZNMktp CA*LG 0 W 107 B 3 WWW.AMAZON.CAON,-14.68,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
eadc7cea-71f1-491c-96d0-fb2de2071e39,2022-01-31,BMO CAD Credit Card,PAYMENTRECEIVED-THANKYOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
92c6f81c-ca94-49be-b8c7-c9f641530b3d,2022-02-01,BMO CAD Credit Card,PAYMENTRECEIVED-THANKYOU,45,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
9b19fa31-2b29-4111-9faa-5f1e35bde884,2022-02-02,BMO CAD Credit Card,CDNTIRESTORE#00442 BARRHAVEN ON,-56.39,Shopping & Home,Auto & Transportation,import_default,rule_manual,[],[],,,0,0,0,0,material,1617,,generated_curated
44c9d13b-e6f1-46c4-a574-c4e6a470a50c,2022-02-04,BMO CAD Credit Card,PETRO-CANADA 35157 NEPEAN ON,-67.02,Auto & Transportation,Auto & Transportation,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1620,,generated_curated
1097ab93-22ca-4c7d-a14d-d1ed1d1d1d98,2022-02-06,BMO CAD Credit Card,Amazon.ca*YT 8 AU 30 L 3 AMAZON.CA ON,-316.39,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
ac03b6bb-bcbd-4664-9a6d-b88e74875164,2022-02-06,BMO CAD Credit Card,AMZNMktp CA*UP 3 QW 0 LZ 3 WWW.AMAZON.CAON,-112.99,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
8ddfeb28-b10b-4b90-81d4-f4c4c7039810,2022-02-06,BMO CAD Credit Card,APPLE.COM/BILL 866-712-7753 ON,-1.46,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1763,,generated_curated
f376fd52-36af-4f42-9dca-5679dec12649,2022-02-06,BMO CAD Credit Card,AMZNMktp CA*ZL 9 JP 0 LM 3 WWW.AMAZON.CAON,-48.34,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
23e6e62f-0348-4369-be1d-fc4df5f6fbc9,2022-02-07,BMO CAD Credit Card,TIMHORTONS#1789 OTTAWA ON,-4.19,Dining,Dining,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1707,,generated_curated
887746ab-e002-4812-add2-c7a971778f25,2022-02-07,BMO CAD Credit Card,PAYMENTRECEIVED-THANKYOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
d191fa81-3ee3-4248-a528-9ba2ad9bb1f0,2022-02-07,BMO CAD Credit Card,PAYMENTRECEIVED-THANKYOU,1000,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
61e91432-69c6-4629-bc57-5cc83d67fb21,2022-02-07,BMO CAD Credit Card,AMZNMktp CA*CJ 68 N 1 FE 3 WWW.AMAZON.CAON,-59.48,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
48fcdbd3-7724-47ab-9ee0-95ca7058b5b7,2022-02-08,BMO CAD Credit Card,AMZNMktp CA*J 818 D 4 CA 3 WWW.AMAZON.CAON,-24.85,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
2814cbc6-e5da-40bf-ac15-0dbe2ed2a218,2022-02-09,BMO CAD Credit Card,AMZNMktp CA*YJ 9 MF 9 GN 3 WWW.AMAZON.CAON,-56.49,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
c01a7fd3-c8e5-4447-b56d-aafe3560b0d5,2022-02-10,BMO CAD Credit Card,Amazon.ca*3146 N 3 MJ 3 AMAZON.CA ON,-81.33,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,1,1,source_only,1642,,generated_curated
b443d576-6576-43cb-8744-e0423355220f,2022-02-10,BMO CAD Credit Card,AMZNMktp CA*7 W 7112 R 43 WWW.AMAZON.CAON,-31.78,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
a257dfda-1b4f-441b-96f6-31f27db24c08,2022-02-10,BMO CAD Credit Card,BELLCANADA(OB) MONTREAL QC,-84.69,Utilities & Taxes,Utilities & Taxes,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1867,,generated_curated
738f135d-72d3-4e01-a909-cff96d8e7838,2022-02-11,BMO CAD Credit Card,MARSHALLS 779 NEPEAN ON,-55.61,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1760,,generated_curated
16e27bdf-8a78-4032-acf9-53873f6d15ab,2022-02-11,BMO CAD Credit Card,TIMHORTONS#3072 OTTAWA ON,-1.35,Dining,Dining,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1707,,generated_curated
55ba0977-ccc7-4ee5-b8ef-a6c56a1f5316,2022-02-11,BMO CAD Credit Card,MARSHALLS 779 NEPEAN ON,-159.26,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1760,,generated_curated
558f0c21-fb79-46ed-bb7d-9da088674e78,2022-02-11,BMO CAD Credit Card,AMZNMktp CA*3 Z 1 UA 5 BQ 3 WWW.AMAZON.CAON,-28.24,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
6c580659-5659-4aa5-8d70-1385395fc7c9,2022-02-11,BMO CAD Credit Card,AMZNMktp CA*NZ 9 N 26 AK 3 WWW.AMAZON.CAON,-22.59,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
429dd084-0ca9-4452-ad02-7b1cba6adccb,2022-02-14,BMO CAD Credit Card,TIMHORTONS#2434 NEPEAN ON,-8.23,Dining,Dining,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1707,,generated_curated
2138c920-3e55-4fdf-9ee6-3a0b798f165e,2022-02-14,BMO CAD Credit Card,PAYMENTRECEIVED-THANKYOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
49c58e1c-53ff-4db1-9ded-32166ce0d4d1,2022-02-15,BMO CAD Credit Card,AMZNMktp CA*K 39 UX 6 CI 3 WWW.AMAZON.CAON,-29.37,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
a8f839a5-01e6-4dbd-9c78-12bfe50cec2b,2022-02-17,BMO CAD Credit Card,AMZNMktp CA*XL 7 SG 5 O 23 WWW.AMAZON.CAON,-16.6,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
cf3eead0-0c23-4bb0-9d41-5a3f0adec8a5,2022-02-18,BMO CAD Credit Card,AMZNMktp CA*1 I 8 BM 1 O 91 WWW.AMAZON.CAON,-35.02,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
3ac10ffc-6cc0-4234-b77d-4c599ca82c03,2022-02-19,BMO CAD Credit Card,WAYFAIR*WAYFAIR.CA 800-5081737 ON,-225.99,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1758,,generated_curated
f173a4c0-b5a1-44e4-8009-7aa95217db9e,2022-02-19,BMO CAD Credit Card,COSTCOWHOLESALEW 1263 NEPEAN ON,-166.06,Costco,Costco,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1841,,generated_curated
2ad5c66b-3696-462f-8dd2-3c662d4de0d5,2022-02-20,BMO CAD Credit Card,WAYFAIR*WAYFAIR.CA 800-5081737 ON,225.99,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1758,,generated_curated
915a0426-cc5d-486e-8977-d53f50a7b2bb,2022-02-21,BMO CAD Credit Card,DOLLARAMA#797 NEPEAN ON,-129.09,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1770,,generated_curated
2df4f47f-7345-4b58-abbc-00bdf6d4a435,2022-02-21,BMO CAD Credit Card,AMZNMktp CA*MS 6 B 28 XY 3 WWW.AMAZON.CAON,-26.8,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
d24a8d9e-d50c-4b93-b154-22860abe522d,2022-02-21,BMO CAD Credit Card,AMZNMktp CA*1 I 0 NN 1 AO 1 WWW.AMAZON.CAON,-23.67,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
b0187c69-0355-463a-8918-6b93802fa49c,2022-02-21,BMO CAD Credit Card,AMZNMktp CA*1 B 9 KQ 89 V 0 WWW.AMAZON.CAON,-88.11,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
925d5c0d-1971-4296-96d8-31f079d6a13c,2022-02-21,BMO CAD Credit Card,ROGERS*597028075 888-764-3771 ON,-168.05,Utilities & Taxes,Utilities & Taxes,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1677,,generated_curated
50dd6c63-8bf6-4d46-b0bf-0f657abd03cb,2022-02-21,BMO CAD Credit Card,Amazon.ca*1 B 77 C 9 W 60 AMAZON.CA ON,-68.38,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
2db2d759-c5f8-41a8-ac57-d8a8bbc85b0f,2022-02-22,BMO CAD Credit Card,PAYMENTRECEIVED-THANKYOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
2bdfc55a-5673-468f-a34b-d8f24aceb841,2022-02-22,BMO CAD Credit Card,AMZNMktp CA*KP 78 E 1223 WWW.AMAZON.CAON,-15.38,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
a940ddea-e3f7-436b-881b-6e140d15c410,2022-02-23,BMO CAD Credit Card,#832 PARTYCITY NEPEAN ON,-37.08,Shopping & Home,Shopping & Home,import_default,rule_learned,[],[],,,0,0,0,0,source_only,2314,Description rebuild rule,generated_curated
c54952f7-5644-4d40-a51c-c52026b3ae9f,2022-02-23,BMO CAD Credit Card,AMZ*United Home Textil WWW.AMAZON.CAON,0.01,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
1891919c-7a7e-4023-8b42-a7c0d675ae75,2022-02-24,BMO CAD Credit Card,PETRO-CANADA 34572 NEPEAN ON,-70.81,Auto & Transportation,Auto & Transportation,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1620,,generated_curated
ad9e4172-af9d-46f6-ad58-03c092058f7d,2022-02-24,BMO CAD Credit Card,COSTCOWHOLESALEW 1263 NEPEAN ON,-572.46,Costco,Costco,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1841,,generated_curated
e03519c7-c2a8-4803-8d4e-119e5585452e,2022-02-24,BMO CAD Credit Card,COUPLESCOUNSELLINGCE NORTHVANCOUVBC,-186.45,Health & Medical,Health & Medical,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1952,,generated_curated
208cb4bc-b25f-4555-8a2f-eb22703b529b,2022-02-25,BMO CAD Credit Card,ANNUALFEEADJUSTMENT,120,Bank Fees,Bank Fees,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1818,,generated_curated
26472975-747b-4e3c-b348-8b7e471e961b,2022-02-25,BMO CAD Credit Card,BMOCCBALINS,-1.5,Insurance & Benefits,Insurance & Benefits,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1882,,generated_curated
ab93f236-3715-402f-9e2c-e80fab6d38f8,2022-02-25,BMO CAD Credit Card,BMOCCBALINSTAX,-0.12,Insurance & Benefits,Insurance & Benefits,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1883,,generated_curated
c781ab8f-1921-45d9-9957-78369c7060d2,2022-02-25,BMO CAD Credit Card,ANNUALCARDFEE,-120,Bank Fees,Bank Fees,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1947,,generated_curated
60eee581-cd4a-4d1b-8808-ee4259ae9260,2022-02-25,BMO CAD Credit Card,ADDITIONALCARD(S)FEE,-50,Bank Fees,Bank Fees,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1816,,generated_curated
6c2b33fc-9709-47d8-b9aa-fedd22385ce3,2022-02-26,BMO CAD Credit Card,AMZNMktp CA*1 I 53 P 6 OI 2 WWW.AMAZON.CAON,-15.52,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
6b224fe7-08c4-4c3c-ac10-8117dea36250,2022-02-28,BMO CAD Credit Card,PAYMENTRECEIVED-THANKYOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
